Features,NumFeatures,MeanAccuracy,MeanLogLoss,MeanBrier
GDPerGameDiff + HomeElo + AwayShotsAgainstLast5,3,0.5296052631578947,0.9918632001376209,0.19730191121095686
HomeElo + AwayPointsLast5 + XGDDiffLast5,3,0.5322368421052632,0.9918892174787006,0.19699369488951354
ShotDiffLast5 + HomePPG + XGDDiff,3,0.5304054054054054,0.9919033248408051,0.19710885566884423
PPGDiff + AwayPointsLast5 + XGDDiffLast5,3,0.5230263157894737,0.9919040620172199,0.1973697325374049
HomeElo + AwayShotsAgainstLast5 + XGDDiffLast5,3,0.5401315789473684,0.9919253416618692,0.19698087961295063
GoalsAgainstPerGameDiff + HomeElo + XGDDiffLast5,3,0.5269736842105263,0.9919740623516617,0.19708067995940673
PPGDiff + HomeElo + AwayGDPerGame,3,0.5269736842105263,0.9919971560282848,0.1973878445520747
PPGDiff + AwayElo + XGDDiff,3,0.5243243243243243,0.9920246936853219,0.1974400814395351
HomeShotsOnTargetLast5 + HomeShotsOnTargetAgainstLast5 + XGDDiff,3,0.529054054054054,0.9920291179718511,0.19714668444457895
PPGDiff + AwayShotsOnTargetAgainstLast5 + XGDDiff,3,0.5277027027027026,0.9920329875746495,0.19747889889655101
GDPerGameDiff + HomeElo + XGAgainstDiffLast5,3,0.5276315789473685,0.9920723097046444,0.19719600594158257
GDPerGameDiff + HomeElo + XGAgainstDiffPg,3,0.5283783783783784,0.9920834671351535,0.19723057546495587
ShotDiffLast5 + HomeElo + XGDDiffLast5,3,0.5348684210526315,0.9920864708836918,0.19704046913888265
HomeElo + AwayShotsOnTargetLast5 + XGDDiffLast5,3,0.5335526315789474,0.9921154178398484,0.19703454209896032
HomeElo + AwayGDPerGame + HomeShotsOnTargetAgainstLast5,3,0.531578947368421,0.9921275349414472,0.19723983596968056
PPGDiff + GoalDiffLast5 + XGDDiff,3,0.522972972972973,0.9921362018784499,0.19746730100447266
HomePPG + XGDDiff + XGForDiffLast5,3,0.5249999999999999,0.9921414716760323,0.19719511555653754
PPGDiff + GoalsPerGameDiff + XGDDiff,3,0.525,0.9921477287873472,0.19746955447828346
HomePPG + AwayShotsOnTargetLast5 + XGDDiff,3,0.5263513513513514,0.9921513140986504,0.19722160415120712
PPGDiff + XGForDiffPg + XGAgainstDiffLast5,3,0.5216216216216216,0.9921614713005251,0.1974813082922759
HomeShotsOnTargetLast5 + XGDDiff + XGAgainstDiffLast5,3,0.5297297297297296,0.9921644163920837,0.19730619631342275
PPGDiff + AwayGoalsAgainstLast5 + XGDDiff,3,0.522972972972973,0.9922097515841244,0.19750275095577005
HomeShotsOnTargetLast5 + XGDDiff + XGDDiffLast5,3,0.5324324324324325,0.9922111274467043,0.1973407431832247
HomePPG + AwayPointsLast5 + XGDDiff,3,0.5277027027027026,0.9922294269920063,0.19720427085607567
GoalAgainstDiffLast5 + HomePointsLast5 + XGDDiff,3,0.5297297297297298,0.9922675877842662,0.19742080589292205
HomePointsLast5 + AwayShotsAgainstLast5 + XGDDiff,3,0.5364864864864864,0.9922730002708517,0.19748612994380565
ShotOTDiffLast5 + HomeElo + XGDDiffLast5,3,0.5328947368421053,0.9923055885080947,0.1971641386705489
HomeElo + AwayShotsOnTargetAgainstLast5 + XGDDiffLast5,3,0.5394736842105263,0.9923074503079468,0.19702009314545593
HomePPG + AwayGoalsLast5 + XGDDiff,3,0.5263513513513514,0.9923326159438879,0.1971888102229105
GDPerGameDiff + HomeElo + AwayShotsOnTargetAgainstLast5,3,0.5223684210526316,0.9923392672092013,0.19737968710527434
AwayGoalsAgainstPerGame + HomePointsLast5 + XGDDiff,3,0.5297297297297296,0.9923393076858458,0.1974624119208664
HomePointsLast5 + AwayGoalsAgainstLast5 + XGDDiff,3,0.5317567567567568,0.9923536005010083,0.19752544927273002
HomeElo + AwayPPG + XGAgainstDiffLast5,3,0.5302631578947369,0.992363037333662,0.19728504238385552
GDPerGameDiff + HomeShotsOnTargetLast5 + XGDDiff,3,0.5277027027027027,0.9923905846423339,0.19741009980143334
HomePointsLast5 + XGAgainstDiffPg + XGDDiff,3,0.5297297297297298,0.992399050165453,0.19747060123646326
GoalsAgainstPerGameDiff + HomePointsLast5 + XGDDiff,3,0.5283783783783784,0.9924107321397841,0.19741426098162887
HomePointsLast5 + XGForDiffPg + XGDDiff,3,0.529054054054054,0.9924109092618644,0.19747799595808493
HomeShotsOnTargetLast5 + XGDDiff,2,0.5304054054054054,0.9924595456451794,0.1973311188811715
HomePointsLast5 + XGForDiffPg + XGAgainstDiffPg,3,0.529054054054054,0.992471987704385,0.1974892723164051
HomeGDPerGame + XGDDiff + XGDDiffLast5,3,0.527027027027027,0.9924776040180214,0.1973414072907633
HomeElo + HomePPG + AwayGDPerGame,3,0.530921052631579,0.9924949270720844,0.19744636293859907
AwayElo + HomeShotsOnTargetAgainstLast5 + XGDDiff,3,0.5283783783783783,0.9925066781066113,0.19731185251627917
HomeElo + AwayShotsOnTargetAgainstLast5 + XGForDiffLast5,3,0.5361842105263158,0.9925676168265616,0.1972065875558862
HomePPG + AwayShotsOnTargetAgainstLast5 + XGDDiff,3,0.529054054054054,0.9926063172538024,0.19731792092324688
PPGDiff + GoalsAgainstPerGameDiff + XGDDiff,3,0.5222972972972972,0.9926362014838214,0.197598887980693
HomeElo + HomePPG + XGDDiffLast5,3,0.5328947368421052,0.9926686943428404,0.19724257171294562
GoalDiffLast5 + HomeElo + XGDDiffLast5,3,0.5328947368421052,0.9926816958680567,0.19721645413562727
GoalsPerGameDiff + HomePPG + XGDDiff,3,0.5297297297297298,0.9926888394796294,0.19736656272007094
GoalAgainstDiffLast5 + PPGDiff + XGDDiff,3,0.5304054054054054,0.9926928469261249,0.19757391290389972
GoalsPerGameDiff + HomeShotsOnTargetLast5 + XGDDiff,3,0.5304054054054054,0.9927006111488561,0.19748513728031344
HomeElo + XGDDiffLast5,2,0.5328947368421053,0.9927038529697734,0.19723023951362448
HomeGoalsLast5 + HomeShotsOnTargetLast5 + XGDDiff,3,0.5331081081081082,0.9927091520824878,0.19746086452792166
HomeGDPerGame + HomeShotsOnTargetLast5 + XGDDiff,3,0.5297297297297298,0.9927395631345971,0.1973423998896997
GDPerGameDiff + HomeElo + HomeGDPerGame,3,0.5276315789473685,0.9927471730187878,0.1975359553910087
ShotOTDiffLast5 + HomeGDPerGame + XGDDiff,3,0.529054054054054,0.9927533658075662,0.19738929027980792
GDPerGameDiff + HomeElo + AwayGDPerGame,3,0.5276315789473685,0.992756819069871,0.19753788750936563
HomeElo + HomeGDPerGame + AwayGDPerGame,3,0.5276315789473685,0.9927617018329578,0.1975382173486575
GDPerGameDiff + HomeElo + XGForDiffPg,3,0.5236486486486487,0.9927794213917087,0.1975652303141434
HomeGoalsAgainstLast5 + HomeShotsOnTargetLast5 + XGDDiff,3,0.5277027027027027,0.9928003950716002,0.19736558500782447
ShotOTDiffLast5 + HomeShotsAgainstLast5 + XGDDiff,3,0.5297297297297298,0.992804700398183,0.19744062725278744
HomeShotsAgainstLast5 + HomeShotsOnTargetLast5 + XGDDiff,3,0.5304054054054055,0.9928104055694298,0.1973967274176426
ShotDiffLast5 + HomeElo + AwayShotsOnTargetAgainstLast5,3,0.5348684210526315,0.9928349969410124,0.197057252001174
HomeElo + HomeShotsOnTargetAgainstLast5 + XGDDiffLast5,3,0.5361842105263157,0.9928384124433716,0.1972657268566342
HomeElo + AwayShotsAgainstLast5 + XGForDiffLast5,3,0.5296052631578947,0.9928709040442296,0.19727299400949916
ShotOTDiffLast5 + HomeShotsOnTargetLast5 + XGDDiff,3,0.5304054054054054,0.9928860100420467,0.19745658963297488
HomeShotsOnTargetLast5 + AwayShotsOnTargetLast5 + XGDDiff,3,0.5304054054054054,0.9928914202983459,0.1974573812508556
ShotOTDiffLast5 + AwayShotsOnTargetLast5 + XGDDiff,3,0.5304054054054054,0.9928970470579266,0.19745874708568784
PPGDiff + HomeElo + AwayShotsOnTargetLast5,3,0.5342105263157895,0.9929022378382005,0.19750854971158285
PPGDiff + XGForDiffPg + XGDDiffLast5,3,0.527027027027027,0.992918343842559,0.197700561670101
HomeGoalsLast5 + HomeShotsOnTargetAgainstLast5 + XGDDiff,3,0.522972972972973,0.9929272932938337,0.19745121912501737
PPGDiff + HomeShotsAgainstLast5 + XGForDiffPg,3,0.5202702702702703,0.9929294093752863,0.19772924496301444
GoalDiffLast5 + HomePPG + XGDDiff,3,0.529054054054054,0.9929452161539181,0.19738287997425796
GoalsPerGameDiff + HomeShotsAgainstLast5 + XGDDiff,3,0.5297297297297298,0.9929457681285955,0.1975763941625306
HomeGoalsPerGame + XGDDiff + XGDDiffLast5,3,0.529054054054054,0.9929492786708414,0.19752071620503553
ShotOTDiffLast5 + HomeShotsOnTargetAgainstLast5 + XGDDiff,3,0.5277027027027027,0.9929544661652793,0.1973617654720881
GoalDiffLast5 + HomeShotsOnTargetLast5 + XGDDiff,3,0.5317567567567567,0.9929860306789087,0.19745114582426143
HomeElo + AwayGDPerGame + AwayShotsOnTargetLast5,3,0.5296052631578947,0.9930026373302492,0.19754427622257137
HomeElo + HomeGDPerGame + XGDDiffLast5,3,0.5335526315789474,0.9930463897403237,0.19729091030175186
HomeElo + AwayPPG + AwayShotsAgainstLast5,3,0.531578947368421,0.9930473751317104,0.1976331579799161
GDPerGameDiff + HomePPG + XGDDiff,3,0.5304054054054054,0.9930600717658008,0.1974218800511545
PPGDiff + AwayGoalsLast5 + XGDDiffLast5,3,0.5302631578947368,0.9930652963482436,0.1976624546895532
HomeGoalsLast5 + XGDDiff + XGDDiffLast5,3,0.5263513513513514,0.9930708013583104,0.19761967622191862
AwayElo + HomeGoalsLast5 + XGDDiff,3,0.5283783783783784,0.9930871033005835,0.19774841105932553
ShotOTDiffLast5 + HomeElo + XGForDiffPg,3,0.5216216216216216,0.9930904346249307,0.19759004649239356
HomeGDPerGame + HomeShotsOnTargetAgainstLast5 + XGDDiff,3,0.525,0.9931113360066846,0.19734104909943773
GDPerGameDiff + HomeShotsAgainstLast5 + XGDDiff,3,0.5283783783783784,0.9931151136300358,0.19754374658971333
HomeElo + AwayGDPerGame + HomeGoalsPerGame,3,0.5289473684210526,0.9931153917194012,0.1976215171964304
AwayPointsLast5 + HomeShotsOnTargetLast5 + XGDDiff,3,0.5297297297297298,0.9931226426987063,0.19746303028299497
HomeShotsOnTargetAgainstLast5 + XGDDiff + XGDDiffLast5,3,0.527027027027027,0.9931313558446171,0.19745249680376548
AwayElo + HomeGoalsPerGame + XGDDiff,3,0.527027027027027,0.9931337963865351,0.19762795296068086
AwayPPG + HomeShotsAgainstLast5 + XGDDiff,3,0.527027027027027,0.9931558315351212,0.19755740507712785
AwayPPG + HomeShotsOnTargetLast5 + XGDDiff,3,0.5297297297297296,0.9931566412775582,0.19757955713468156
HomeElo + AwayGDPerGame + AwayPointsLast5,3,0.525,0.9931636967449062,0.19761182757833487
HomeElo + AwayGDPerGame,2,0.5276315789473685,0.9931706769820052,0.19758263722216604
HomeGDPerGame + HomeShotsAgainstLast5 + XGDDiff,3,0.529054054054054,0.9931849865390836,0.19748454086150627
HomeElo + AwayPointsLast5 + XGForDiffPg,3,0.533108108108108,0.9931971493252718,0.19766817053860836
HomeShotsOnTargetLast5 + XGDDiff + XGForDiffLast5,3,0.5297297297297298,0.9932271310341431,0.19748317892638287
HomeElo + AwayPPG + AwayShotsOnTargetAgainstLast5,3,0.531578947368421,0.9932423118410796,0.1976582315460646
HomePPG + HomeGoalsAgainstLast5 + XGDDiff,3,0.5283783783783784,0.9932459332183459,0.19736494579735345
PPGDiff + ShotDiffLast5 + XGDDiffLast5,3,0.5276315789473683,0.9932530406586546,0.19771079266381986
AwayPointsLast5 + XGDDiff + XGDDiffLast5,3,0.5243243243243243,0.993254634412486,0.19749669671353876
PPGDiff + AwayShotsAgainstLast5 + XGDDiff,3,0.527027027027027,0.9932616166089825,0.1977870585635493
GoalsPerGameDiff + HomeShotsOnTargetAgainstLast5 + XGDDiff,3,0.5256756756756756,0.9932637596324284,0.19752370641621417
GoalDiffLast5 + HomeElo + AwayGDPerGame,3,0.5269736842105264,0.9932655996164417,0.19762726712311823
HomePPG + HomeGoalsLast5 + XGDDiff,3,0.5236486486486486,0.9932779845646403,0.19747647822904124
ShotOTDiffLast5 + AwayGoalsLast5 + XGDDiff,3,0.5310810810810811,0.9932782961264615,0.19747359670791673
PPGDiff + HomeShotsOnTargetLast5 + XGDDiffLast5,3,0.5269736842105263,0.9932875877020741,0.19777993798315396
HomeGoalsLast5 + HomeShotsAgainstLast5 + XGDDiff,3,0.527027027027027,0.9932960786705117,0.19763545473207056
HomeGoalsPerGame + HomeShotsOnTargetAgainstLast5 + XGDDiff,3,0.5256756756756756,0.9932973625997044,0.1974175582107741
HomeShotsOnTargetLast5 + AwayShotsOnTargetAgainstLast5 + XGDDiff,3,0.5277027027027027,0.9933048717165327,0.19762013566373818
AwayGoalsLast5 + XGDDiff + XGDDiffLast5,3,0.5243243243243243,0.993323160734606,0.19752834731007463
HomeGDPerGame + XGDDiff + XGAgainstDiffLast5,3,0.529054054054054,0.9933499736102758,0.19746440126450843
ShotOTDiffLast5 + HomeGoalsPerGame + XGDDiff,3,0.5310810810810811,0.9933613033624984,0.19757588988986738
ShotOTDiffLast5 + HomeGoalsLast5 + XGDDiff,3,0.5304054054054054,0.9933628277110144,0.19767122743457957
HomeShotsAgainstLast5 + XGDDiff,2,0.5283783783783783,0.9933628423148244,0.1975231374805719
PPGDiff + XGAgainstDiffPg + XGDDiff,3,0.5256756756756757,0.9933682809946808,0.19774305547538681
AwayElo + HomeGDPerGame + XGDDiffLast5,3,0.5289473684210526,0.9933752173133772,0.1976606749508976
ShotOTDiffLast5 + HomeElo + AwayShotsAgainstLast5,3,0.5269736842105264,0.9933783334352557,0.19743358651621756
PPGDiff + XGForDiffPg + XGDDiff,3,0.525,0.9933832523625233,0.19775068900854223
HomeElo + AwayPPG + AwayGDPerGame,3,0.5289473684210526,0.993392020055756,0.19762142686048062
PPGDiff + HomeShotsOnTargetLast5 + XGAgainstDiffPg,3,0.522972972972973,0.9933975230395418,0.19769912279517082
HomeElo + XGForDiffLast5 + XGDDiffLast5,3,0.5322368421052631,0.9934020516018434,0.19734359584126474
HomeElo + XGForDiffLast5 + XGAgainstDiffLast5,3,0.5322368421052631,0.9934143203715309,0.19734574922572082
ShotDiffLast5 + HomeElo + AwayShotsAgainstLast5,3,0.5302631578947368,0.9934246575539223,0.19727221752855081
HomeElo + XGAgainstDiffLast5 + XGDDiffLast5,3,0.5328947368421052,0.9934309368519432,0.19734916064820804
GoalAgainstDiffLast5 + HomeElo + XGForDiffPg,3,0.5371621621621622,0.993446183272773,0.19777528601329605
PPGDiff + HomeGDPerGame + XGDDiffLast5,3,0.5263157894736843,0.9934557445180054,0.1977585280534826
PPGDiff + XGForDiffPg + XGAgainstDiffPg,3,0.5256756756756757,0.9934580468922103,0.19776507234284063
GDPerGameDiff + HomeShotsOnTargetAgainstLast5 + XGDDiff,3,0.5283783783783784,0.9934880933968667,0.1975137212851445
HomeGoalsPerGame + HomeShotsAgainstLast5 + XGDDiff,3,0.5236486486486487,0.9935022537729856,0.1975821936236583
HomeElo + HomeGoalsPerGame + XGDDiffLast5,3,0.5328947368421052,0.9935055132946367,0.19745003341170497
ShotDiffLast5 + HomeShotsOnTargetLast5 + XGDDiff,3,0.5337837837837838,0.9935063528717856,0.197531311381483
AwayPPG + HomeGDPerGame + XGDDiff,3,0.5277027027027027,0.9935233361800297,0.1976535315604343
GoalAgainstDiffLast5 + HomePPG + XGDDiff,3,0.5310810810810811,0.9935303639224936,0.19753283356458035
PPGDiff + HomeShotsOnTargetAgainstLast5 + XGForDiffPg,3,0.5195945945945946,0.9935349011626142,0.1977803737806564
GoalsPerGameDiff + HomeElo + AwayGDPerGame,3,0.5302631578947369,0.9935400194283025,0.19771210342385992
HomeShotsAgainstLast5 + XGDDiff + XGDDiffLast5,3,0.5277027027027027,0.9935549210462346,0.19762915114237814
HomeGDPerGame + XGDDiff,2,0.5263513513513514,0.9935588169739231,0.1975394155594575
HomeGoalsLast5 + XGDDiff + XGAgainstDiffLast5,3,0.5256756756756757,0.9935622574405072,0.19770451834193126
GDPerGameDiff + HomeElo + AwayShotsOnTargetLast5,3,0.5289473684210526,0.9935673399439149,0.19764394282773595
HomeGoalsPerGame + XGDDiff + XGAgainstDiffLast5,3,0.5283783783783784,0.9935784760871779,0.19756934628848938
HomeShotsOnTargetAgainstLast5 + XGDDiff,2,0.525,0.9935817715013162,0.19745299432439478
AwayGoalsLast5 + HomeShotsOnTargetLast5 + XGDDiff,3,0.5304054054054054,0.9935982708481225,0.19754155820521863
ShotDiffLast5 + HomeGDPerGame + XGDDiff,3,0.5344594594594594,0.9936012176723277,0.19753555308032003
GDPerGameDiff + HomeElo + AwayPPG,3,0.5256578947368421,0.9936061576726107,0.19779059783439265
HomeShotsAgainstLast5 + AwayShotsOnTargetAgainstLast5 + XGDDiff,3,0.5324324324324324,0.9936198659470328,0.19760679494952954
PPGDiff + ShotDiffLast5 + XGAgainstDiffLast5,3,0.5401315789473684,0.9936393680988245,0.19769739902794975
HomeGoalsAgainstLast5 + XGDDiff + XGDDiffLast5,3,0.522972972972973,0.9936448992681621,0.19758957074171635
HomeElo + HomeShotsAgainstLast5 + XGForDiffPg,3,0.527027027027027,0.9936613174698069,0.1977350540183928
GDPerGameDiff + XGDDiff + XGDDiffLast5,3,0.525,0.9936715067820953,0.19771900558119399
HomeElo + HomeShotsOnTargetAgainstLast5 + XGForDiffPg,3,0.5249999999999999,0.993679034700186,0.19767272524120394
GoalAgainstDiffLast5 + HomeShotsOnTargetLast5 + XGDDiff,3,0.5317567567567567,0.9936945114827234,0.1977006733002511
PPGDiff + HomePointsLast5 + XGDDiffLast5,3,0.5256578947368421,0.993703609528691,0.19785475867862887
HomeShotsAgainstLast5 + AwayShotsOnTargetLast5 + XGDDiff,3,0.5277027027027027,0.9937086235660119,0.19761753486638334
HomeShotsAgainstLast5 + XGDDiff + XGForDiffLast5,3,0.529054054054054,0.9937219817334424,0.1976340788315641
HomePPG + HomeGoalsPerGame + XGDDiff,3,0.5263513513513514,0.9937275404950914,0.1974792528284332
ShotOTDiffLast5 + PPGDiff + XGDDiffLast5,3,0.5289473684210526,0.9937285786239596,0.19789530307643308
ShotOTDiffLast5 + AwayPointsLast5 + XGDDiff,3,0.5297297297297298,0.9937340829337291,0.19758071266943367
HomePPG + AwayGoalsAgainstLast5 + XGDDiff,3,0.529054054054054,0.9937427385385253,0.19759658328473537
HomeElo + AwayGDPerGame + AwayGoalsLast5,3,0.5276315789473685,0.9937453289874367,0.19769437163916487
ShotOTDiffLast5 + HomeElo + AwayShotsOnTargetAgainstLast5,3,0.5276315789473683,0.9937475959571482,0.19750388640516742
PPGDiff + HomeShotsOnTargetAgainstLast5 + XGDDiffLast5,3,0.5282894736842105,0.9937539541763493,0.19787149062697357
HomePPG + AwayGoalsAgainstPerGame + XGDDiff,3,0.529054054054054,0.9937580865733039,0.197534320758652
PPGDiff + HomeShotsAgainstLast5 + XGDDiffLast5,3,0.5263157894736842,0.993768286713937,0.19789522498041912
ShotOTDiffLast5 + XGDDiff + XGAgainstDiffLast5,3,0.5277027027027027,0.9937693214362997,0.1976781794599254
AwayElo + HomePPG + XGDDiffLast5,3,0.5289473684210526,0.993779331853734,0.19787354392046605
ShotOTDiffLast5 + HomeGoalsAgainstLast5 + XGDDiff,3,0.5270270270270271,0.9937808832965113,0.19759390743184974
AwayElo + HomeGoalsAgainstLast5 + XGDDiff,3,0.5243243243243243,0.9937889171709742,0.19769597490565607
XGDDiff + XGDDiffLast5,2,0.5310810810810811,0.9937946082795345,0.19769004989646793
GoalsPerGameDiff + XGDDiff + XGDDiffLast5,3,0.5324324324324323,0.9937950403148663,0.1978344694820954
ShotOTDiffLast5 + GDPerGameDiff + XGDDiff,3,0.5256756756756756,0.9937961709092038,0.19773597406500357
HomeElo + HomeShotsAgainstLast5 + XGDDiffLast5,3,0.5322368421052631,0.9937967317158876,0.1975013161417421
HomeElo + AwayGDPerGame + HomeGoalsLast5,3,0.5282894736842105,0.9937977673725531,0.19773858733783198
HomeElo + HomePointsLast5 + XGDDiffLast5,3,0.5328947368421052,0.993804365892524,0.1973362489242324
HomeGoalsLast5 + XGDDiff,2,0.5283783783783784,0.9938057025253784,0.19776257232890143
HomeGDPerGame + XGDDiff + XGForDiffLast5,3,0.5283783783783783,0.9938261915466142,0.19762033169976964
HomePPG + AwayShotsAgainstLast5 + XGDDiff,3,0.5283783783783784,0.9938370978706021,0.1976405736887285
AwayPointsLast5 + HomeShotsAgainstLast5 + XGDDiff,3,0.5277027027027027,0.9938384761805769,0.19760674304693124
HomeElo + AwayGDPerGame + HomePointsLast5,3,0.5342105263157895,0.9938463928830754,0.19770669885220063
AwayGDPerGame + HomeShotsOnTargetLast5 + XGDDiff,3,0.5310810810810811,0.9938486869809411,0.197706686849589
HomeGoalsPerGame + HomeShotsOnTargetLast5 + XGDDiff,3,0.5317567567567567,0.993888013066826,0.19763334421325696
HomeShotsOnTargetAgainstLast5 + XGDDiff + XGForDiffLast5,3,0.5277027027027027,0.9938933492601287,0.19754441635214118
GoalDiffLast5 + HomeShotsAgainstLast5 + XGDDiff,3,0.5297297297297296,0.9938977046881525,0.19771748390864663
HomeElo + AwayGoalsAgainstLast5 + XGForDiffPg,3,0.5324324324324324,0.9939001285354643,0.19786820468960817
ShotOTDiffLast5 + XGDDiff + XGDDiffLast5,3,0.5310810810810811,0.9939035526446716,0.19772674032236426
AwayGDPerGame + HomeShotsAgainstLast5 + XGDDiff,3,0.5283783783783784,0.9939070481307648,0.19768870891346332
ShotDiffLast5 + HomeGoalsLast5 + XGDDiff,3,0.5344594594594595,0.9939305166901283,0.19778617172682555
AwayGoalsLast5 + HomeShotsAgainstLast5 + XGDDiff,3,0.5256756756756756,0.9939348142076594,0.19759457180044496
ShotDiffLast5 + HomeElo + XGForDiffPg,3,0.525,0.9939481985958477,0.19776239080213415
AwayShotsOnTargetLast5 + XGDDiff + XGDDiffLast5,3,0.5283783783783784,0.9939528368629695,0.19773499538268094
ShotDiffLast5 + HomeElo + XGAgainstDiffLast5,3,0.5348684210526315,0.9939631576439487,0.19732220487844734
PPGDiff + ShotDiffLast5 + XGAgainstDiffPg,3,0.5324324324324324,0.9939654111049822,0.19774756504956167
ShotOTDiffLast5 + PPGDiff + XGAgainstDiffPg,3,0.5263513513513512,0.9939686095855762,0.19786794095642748
HomeGoalsPerGame + XGDDiff,2,0.5270270270270271,0.9939687835300933,0.19768296387036466
HomeGoalsLast5 + HomeGoalsAgainstLast5 + XGDDiff,3,0.5310810810810811,0.9939709405522157,0.19771395267391417
PPGDiff + ShotDiffLast5 + HomeShotsAgainstLast5,3,0.5322368421052631,0.9939726009352012,0.19780137547056814
AwayShotsOnTargetLast5 + HomeShotsOnTargetAgainstLast5 + XGDDiff,3,0.5256756756756756,0.9939806363913037,0.19755846315697329
ShotOTDiffLast5 + XGDDiff,2,0.5317567567567568,0.9939867194736904,0.19770744396704956
GoalsAgainstPerGameDiff + HomePPG + XGDDiff,3,0.529054054054054,0.9939979290246355,0.19756575789977954
GDPerGameDiff + HomeGoalsLast5 + XGDDiff,3,0.5243243243243243,0.9940036320835868,0.1978385645084783
ShotDiffLast5 + HomeShotsOnTargetAgainstLast5 + XGDDiff,3,0.5351351351351351,0.9940112653665392,0.19757195561144847
PPGDiff + XGAgainstDiffPg + XGDDiffLast5,3,0.5236486486486487,0.9940462864169268,0.1979127756624707
HomeElo + HomeShotsOnTargetLast5 + XGDDiffLast5,3,0.531578947368421,0.9940564026063814,0.1974660460087116
GoalsPerGameDiff + HomeGDPerGame + XGDDiff,3,0.5263513513513514,0.9940568579786846,0.19775905379848752
ShotDiffLast5 + HomeGoalsPerGame + XGDDiff,3,0.5398648648648648,0.994078701292856,0.19770065179297935
AwayElo + XGDDiff + XGDDiffLast5,3,0.527027027027027,0.9940827912298882,0.19780872288146606
ShotDiffLast5 + HomeShotsAgainstLast5 + XGDDiff,3,0.5317567567567568,0.9940844565638717,0.19769889800796508
HomeElo + XGForDiffPg,2,0.527027027027027,0.9940922369832517,0.19789205071281957
PPGDiff + XGDDiffLast5,2,0.5269736842105264,0.994093609949639,0.1979671122527372
HomeShotsOnTargetAgainstLast5 + AwayShotsOnTargetAgainstLast5 + XGDDiff,3,0.525,0.9941185917225597,0.19758620523542253
GoalAgainstDiffLast5 + HomeElo + AwayGDPerGame,3,0.5230263157894737,0.9941225402554752,0.19777172520292524
HomeShotsOnTargetAgainstLast5 + XGDDiff + XGAgainstDiffLast5,3,0.5256756756756756,0.9941293367303989,0.1975981529043364
ShotOTDiffLast5 + GoalsPerGameDiff + XGDDiff,3,0.5263513513513514,0.9941304351889007,0.19783111658327818
GoalsAgainstPerGameDiff + HomeElo + AwayGDPerGame,3,0.5230263157894737,0.9941327056503533,0.19778760803966033
GoalDiffLast5 + XGDDiff + XGDDiffLast5,3,0.5310810810810811,0.9941327480752336,0.19779048068261706
AwayPPG + HomeShotsOnTargetAgainstLast5 + XGDDiff,3,0.5277027027027028,0.9941338217531047,0.1976146233745674
HomeElo + AwayShotsOnTargetLast5 + XGForDiffPg,3,0.5243243243243243,0.9941452082518238,0.19784108066296613
AwayPointsLast5 + HomeShotsOnTargetAgainstLast5 + XGDDiff,3,0.525,0.9941482058922403,0.19755221326936837
HomeElo + AwayGDPerGame + AwayGoalsAgainstLast5,3,0.525,0.9941497576269887,0.19780258607063092
PPGDiff + HomePPG + XGDDiffLast5,3,0.5269736842105263,0.9941506537505898,0.19793539458143505
HomeGDPerGame + AwayShotsOnTargetLast5 + XGDDiff,3,0.5249999999999999,0.9941560834228459,0.1977059538467349
AwayGoalsAgainstLast5 + HomeShotsOnTargetLast5 + XGDDiff,3,0.5263513513513514,0.9941586802452034,0.1977825173673514
HomeElo + AwayGDPerGame + AwayGoalsAgainstPerGame,3,0.530921052631579,0.9941641284415599,0.19773578046530085
HomePPG + AwayPPG + XGDDiffLast5,3,0.5263157894736842,0.9941683569339705,0.19794003764942808
AwayGoalsLast5 + HomeShotsOnTargetAgainstLast5 + XGDDiff,3,0.525,0.9941696646612347,0.1975310178974058
HomeElo + AwayGoalsAgainstLast5 + XGDDiffLast5,3,0.5335526315789474,0.9941724210269511,0.19750566883683662
HomeElo + HomeGDPerGame + XGForDiffPg,3,0.5277027027027028,0.9941739015595028,0.19791527362939132
HomeElo + XGForDiffPg + XGForDiffLast5,3,0.5256756756756757,0.9941743157499748,0.19783354042701964
PPGDiff + AwayPPG + XGDDiffLast5,3,0.5269736842105263,0.9941764090855958,0.197942668546414
GoalsPerGameDiff + ShotDiffLast5 + HomeElo,3,0.5328947368421052,0.9941773989678879,0.19764942696926655
GoalsPerGameDiff + HomeGoalsLast5 + XGDDiff,3,0.5310810810810811,0.9941795529758505,0.19791347452736746
HomeGDPerGame + AwayPointsLast5 + XGDDiff,3,0.529054054054054,0.9941799890563171,0.19767592490388994
GoalsPerGameDiff + HomeGoalsAgainstLast5 + XGDDiff,3,0.522972972972973,0.9941869106477819,0.19781530343566572
HomeElo + HomeGoalsAgainstLast5 + XGDDiffLast5,3,0.5322368421052632,0.994187641373026,0.19748273312419237
HomePointsLast5 + XGForDiffPg + XGAgainstDiffLast5,3,0.5304054054054055,0.994192931317138,0.19791029198895163
HomeElo + AwayGoalsLast5 + XGAgainstDiffPg,3,0.5351351351351351,0.9942000351782161,0.1975476682806248
GoalsPerGameDiff + HomeElo + XGAgainstDiffLast5,3,0.5302631578947369,0.9942061526805004,0.19767944955633995
