Features,NumFeatures,MeanAccuracy,MeanLogLoss,MeanBrier
EloDiff + AwayElo + XGDDiffLast5 + XGDDiff,4,0.5385135135135135,0.9823970857135984,0.58558663695747
EloDiff + HomeElo + XGDDiffLast5 + AwayPPG,4,0.5361842105263158,0.9824006457348351,0.5849596290794125
EloDiff + AwayPointsLast5 + XGDDiffLast5 + XGDDiff + GoalDiffLast5,5,0.5324324324324324,0.9824050012763205,0.5861984368141323
EloDiff + AwayElo + XGDDiffLast5 + GDPerGameDiff + HomePointsLast5,5,0.5381578947368422,0.9824100671896167,0.5849829629184866
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GoalsPerGameDiff + HomeGoalsAgainstLast5,5,0.5381578947368422,0.9824373404645521,0.585493844609819
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GDPerGameDiff + AwayGoalsAgainstPerGame,5,0.5348684210526315,0.9824444061067985,0.5854349471249842
EloDiff + HomeShotsOnTargetAgainstLast5 + XGDDiffLast5 + AwayPointsLast5 + HomeGDPerGame,5,0.5388157894736842,0.9824447165495506,0.5853667012695544
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeShotsOnTargetAgainstLast5 + HomeGDPerGame,5,0.5388157894736842,0.9824447165495507,0.5853667012695544
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeGDPerGame + HomeShotsOnTargetAgainstLast5,5,0.5388157894736842,0.9824447165495507,0.5853667012695544
EloDiff + HomeGDPerGame + XGDDiffLast5 + AwayPointsLast5 + HomeShotsOnTargetAgainstLast5,5,0.5388157894736842,0.9824447165495507,0.5853667012695544
EloDiff + HomeElo + XGDDiffLast5 + GDPerGameDiff + HomePointsLast5,5,0.5388157894736842,0.9824493208274035,0.5849520562380529
EloDiff + AwayPointsLast5 + XGDDiffLast5 + PPGDiff + AwayPPG,5,0.5355263157894737,0.982451918630653,0.585808392620629
EloDiff + AwayPointsLast5 + XGDDiffLast5 + PPGDiff + HomePPG,5,0.5361842105263158,0.9824550267138968,0.5857898118668997
EloDiff + HomeElo + XGDDiffLast5 + GDPerGameDiff + GoalsPerGameDiff,5,0.5394736842105263,0.9824559518656126,0.5852467717294758
EloDiff + HomeElo + XGDDiffLast5 + GoalsPerGameDiff + GDPerGameDiff,5,0.5394736842105263,0.9824559518656126,0.5852467717294758
EloDiff + HomeElo + XGDDiffLast5 + GoalsPerGameDiff + XGDDiff,5,0.5378378378378379,0.9824560818028061,0.5856548443179852
EloDiff + AwayPointsLast5 + XGDDiffLast5 + PPGDiff + AwayGoalsLast5,5,0.5375,0.9824610610653564,0.5858769208449714
EloDiff + AwayElo + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5,5,0.5427631578947368,0.9824667611088598,0.5848469033470711
EloDiff + AwayElo + XGDDiffLast5 + AwayPPG,4,0.5381578947368422,0.9824670269807789,0.585031531211339
EloDiff + AwayPointsLast5 + XGDDiffLast5 + PPGDiff + XGForDiffLast5,5,0.5381578947368421,0.9824742584445958,0.5856305794664154
EloDiff + AwayElo + XGDDiffLast5 + AwayGDPerGame + GoalDiffLast5,5,0.5361842105263158,0.9824791106877337,0.5849389115663557
EloDiff + AwayPointsLast5 + XGDDiffLast5 + XGDDiff + AwayGoalsLast5,5,0.5317567567567567,0.982481929674776,0.5863762969642521
EloDiff + HomeElo + XGDDiffLast5 + AwayGDPerGame + AwayShotsOnTargetLast5,5,0.5381578947368421,0.9824903183138525,0.5847197836084311
EloDiff + HomeElo + XGDDiffLast5 + GoalsPerGameDiff + GoalsAgainstPerGameDiff,5,0.5381578947368422,0.9824963103899986,0.5852793448845508
EloDiff + HomeElo + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5,5,0.5421052631578948,0.9825052678791459,0.5848053792317257
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomePPG,4,0.5401315789473684,0.9825265278590747,0.5853540269865617
EloDiff + AwayElo + XGDDiffLast5 + GoalsPerGameDiff + AwayGoalsAgainstPerGame,5,0.5394736842105263,0.9825273553450915,0.5846579543401608
EloDiff + AwayElo + XGDDiffLast5 + GoalsPerGameDiff + GDPerGameDiff,5,0.5407894736842106,0.9825310200070441,0.5853188581444765
EloDiff + AwayElo + XGDDiffLast5 + GDPerGameDiff + GoalsPerGameDiff,5,0.5407894736842106,0.9825310200070442,0.5853188581444765
EloDiff + HomeGDPerGame + XGDDiffLast5 + AwayPointsLast5 + AwayGoalsAgainstPerGame,5,0.5328947368421052,0.9825314678206504,0.5853345218402948
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeGDPerGame + AwayGoalsAgainstPerGame,5,0.5328947368421052,0.9825314678206504,0.5853345218402948
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeShotsOnTargetAgainstLast5 + HomeGoalsLast5,5,0.5388157894736842,0.9825350413443004,0.5852335683945853
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeGoalsLast5 + HomeShotsOnTargetAgainstLast5,5,0.5388157894736842,0.9825350413443004,0.5852335683945853
EloDiff + HomeShotsOnTargetAgainstLast5 + XGDDiffLast5 + AwayPointsLast5 + HomeGoalsLast5,5,0.5388157894736842,0.9825350413443004,0.5852335683945853
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GDPerGameDiff + AwayGoalsLast5,5,0.5375,0.9825417640502228,0.5860600808293555
EloDiff + AwayElo + XGDDiffLast5 + GoalsPerGameDiff + HomeGDPerGame,5,0.5460526315789475,0.9825420203004092,0.5850117525031748
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GoalsAgainstPerGameDiff + HomeGoalsLast5,5,0.5335526315789474,0.9825432065999046,0.5855612320418919
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeGoalsLast5 + GoalsAgainstPerGameDiff,5,0.5335526315789474,0.9825432065999046,0.5855612320418919
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GDPerGameDiff + PPGDiff,5,0.5355263157894736,0.9825496431928502,0.5857157230895615
EloDiff + AwayPointsLast5 + XGDDiffLast5 + PPGDiff + GDPerGameDiff,5,0.5355263157894736,0.9825496431928502,0.5857157230895615
EloDiff + AwayElo + XGDDiffLast5 + GoalsPerGameDiff + XGDDiff,5,0.5391891891891891,0.9825531802848534,0.5857419450846666
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GoalsPerGameDiff + HomePointsLast5,5,0.5414473684210527,0.9825548675892619,0.5854391302875479
EloDiff + HomeElo + XGDDiffLast5 + AwayGDPerGame + PPGDiff,5,0.5381578947368422,0.9825607136671669,0.5848654769579201
EloDiff + AwayPointsLast5 + XGDDiffLast5 + PPGDiff + AwayElo,5,0.5388157894736842,0.9825616688292841,0.5852800397876581
EloDiff + HomeElo + XGDDiffLast5 + GDPerGameDiff + GoalsAgainstPerGameDiff,5,0.5375000000000001,0.9825657392332774,0.5853168181805768
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeGoalsLast5 + AwayPPG,5,0.5335526315789474,0.9825657872531,0.5858813872754212
EloDiff + GoalDiffLast5 + XGDDiffLast5 + AwayPointsLast5,4,0.5407894736842105,0.9825716221688745,0.5855620042304255
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GoalDiffLast5,4,0.5407894736842105,0.9825716221688745,0.5855620042304255
EloDiff + HomeElo + XGDDiffLast5 + GoalsPerGameDiff + HomeGDPerGame,5,0.5460526315789475,0.9825722486959011,0.5849606109542871
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeShotsOnTargetAgainstLast5 + GoalsAgainstPerGameDiff,5,0.5348684210526315,0.9825725848062907,0.5857948120732394
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GoalsAgainstPerGameDiff + HomeShotsOnTargetAgainstLast5,5,0.5348684210526315,0.9825725848062907,0.5857948120732394
EloDiff + HomeShotsOnTargetAgainstLast5 + XGDDiffLast5 + AwayPointsLast5 + GoalsAgainstPerGameDiff,5,0.5348684210526315,0.9825725848062907,0.5857948120732394
EloDiff + AwayPointsLast5 + XGDDiffLast5 + AwayPPG,4,0.5335526315789474,0.9825757425584432,0.5859942883721252
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GDPerGameDiff + ShotOTDiffLast5,5,0.5355263157894737,0.98258362404009,0.5858638620270729
EloDiff + HomeShotsOnTargetAgainstLast5 + XGDDiffLast5 + AwayPointsLast5 + HomeGoalsPerGame,5,0.5381578947368422,0.9825890758218097,0.5851125475191885
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeShotsOnTargetAgainstLast5 + HomeGoalsPerGame,5,0.5381578947368422,0.9825890758218097,0.5851125475191885
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeGoalsPerGame + HomeShotsOnTargetAgainstLast5,5,0.5381578947368422,0.9825890758218097,0.5851125475191884
EloDiff + AwayElo + XGDDiffLast5 + GoalsPerGameDiff + GoalsAgainstPerGameDiff,5,0.5394736842105263,0.9825929980729399,0.5853656081778053
EloDiff + AwayPointsLast5 + XGDDiffLast5 + AwayShotsOnTargetLast5,4,0.5407894736842105,0.9825938798697058,0.5856339264588057
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeGoalsLast5 + AwayShotsOnTargetLast5,5,0.5388157894736842,0.9826002099878207,0.5853910328222266
EloDiff + HomeElo + XGDDiffLast5 + PPGDiff,4,0.5401315789473684,0.9826104131556599,0.5851895521729726
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeShotsAgainstLast5 + AwayGDPerGame,5,0.5375000000000001,0.9826155131656389,0.5861257810822451
EloDiff + AwayPointsLast5 + XGDDiffLast5 + AwayGDPerGame + HomeShotsAgainstLast5,5,0.5375000000000001,0.9826155131656389,0.5861257810822451
EloDiff + HomeShotsAgainstLast5 + XGDDiffLast5 + AwayPointsLast5 + AwayGDPerGame,5,0.5375000000000001,0.9826155131656389,0.5861257810822451
EloDiff + AwayElo + XGDDiffLast5 + GDPerGameDiff + GoalsAgainstPerGameDiff,5,0.5394736842105263,0.9826159872420206,0.5853753857211692
EloDiff + AwayPointsLast5 + XGDDiffLast5 + XGDDiff + HomeElo,5,0.5317567567567568,0.9826370381333435,0.5857496382007632
EloDiff + HomeElo + XGDDiffLast5 + GoalsPerGameDiff + AwayGoalsAgainstPerGame,5,0.5388157894736842,0.9826375495001949,0.5846807767484486
EloDiff + AwayPointsLast5 + XGDDiffLast5 + PPGDiff + XGAgainstDiffLast5,5,0.5381578947368421,0.9826477473936289,0.5857454819644644
EloDiff + HomeElo + XGDDiffLast5 + GDPerGameDiff + ShotDiffLast5,5,0.5401315789473685,0.9826591011328912,0.5854591790068123
EloDiff + AwayPointsLast5 + XGDDiffLast5 + AwayGDPerGame + PPGDiff,5,0.5368421052631579,0.9826674903708947,0.5859905157275382
EloDiff + AwayPointsLast5 + XGDDiffLast5 + PPGDiff + AwayGDPerGame,5,0.5368421052631579,0.9826674903708947,0.5859905157275382
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeGoalsPerGame + AwayShotsOnTargetLast5,5,0.5368421052631579,0.9826749726533128,0.5852353299927299
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeShotsAgainstLast5 + HomeGoalsPerGame,5,0.5368421052631579,0.9826759538463384,0.5852975322817262
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeGoalsPerGame + HomeShotsAgainstLast5,5,0.5368421052631579,0.9826759538463385,0.5852975322817262
EloDiff + HomeShotsAgainstLast5 + XGDDiffLast5 + AwayPointsLast5 + HomeGoalsPerGame,5,0.5368421052631579,0.9826759538463385,0.5852975322817262
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeGoalsLast5 + HomeShotsAgainstLast5,5,0.5368421052631579,0.9826868879166937,0.5854478221072348
EloDiff + HomeShotsAgainstLast5 + XGDDiffLast5 + AwayPointsLast5 + HomeGoalsLast5,5,0.5368421052631579,0.9826868879166937,0.5854478221072348
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeShotsAgainstLast5 + HomeGoalsLast5,5,0.5368421052631579,0.9826868879166937,0.5854478221072348
EloDiff + AwayElo + XGDDiffLast5 + AwayGDPerGame + XGForDiffLast5,5,0.5348684210526315,0.9826889686467788,0.585043995338146
EloDiff + HomeShotsOnTargetAgainstLast5 + XGDDiffLast5 + AwayPointsLast5 + HomePPG,5,0.5394736842105263,0.9826956338831883,0.5854830063464208
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeShotsOnTargetAgainstLast5 + HomePPG,5,0.5394736842105263,0.9826956338832042,0.5854830063464302
EloDiff + AwayPointsLast5 + XGDDiffLast5 + AwayGoalsAgainstPerGame,4,0.5348684210526315,0.9827029930857041,0.5855275014365589
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeShotsOnTargetAgainstLast5 + AwayGDPerGame,5,0.5348684210526315,0.9827082059323163,0.5860955010323704
EloDiff + HomeShotsOnTargetAgainstLast5 + XGDDiffLast5 + AwayPointsLast5 + AwayGDPerGame,5,0.5348684210526315,0.9827082059323163,0.5860955010323704
EloDiff + AwayPointsLast5 + XGDDiffLast5 + AwayGDPerGame + HomeShotsOnTargetAgainstLast5,5,0.5348684210526315,0.9827082059323163,0.5860955010323704
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GDPerGameDiff + AwayShotsAgainstLast5,5,0.5361842105263158,0.9827120872354126,0.5860209388528237
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeElo,4,0.543421052631579,0.9827133984745253,0.5850452447266472
EloDiff + HomeElo + XGDDiffLast5 + AwayPointsLast5,4,0.543421052631579,0.9827133984745255,0.5850452447266472
EloDiff + HomeGDPerGame + XGDDiffLast5 + AwayPointsLast5 + AwayPPG,5,0.5342105263157895,0.9827214972755356,0.5859668670694291
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeGDPerGame + AwayPPG,5,0.5342105263157895,0.9827214972755356,0.5859668670694291
EloDiff + AwayPointsLast5 + XGDDiffLast5 + XGDDiff + HomeShotsOnTargetAgainstLast5,5,0.529054054054054,0.982727204250592,0.5864485386559652
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeShotsOnTargetAgainstLast5 + XGDDiff,5,0.529054054054054,0.9827272042505921,0.5864485386559652
EloDiff + HomeShotsOnTargetAgainstLast5 + XGDDiffLast5 + AwayPointsLast5 + XGDDiff,5,0.529054054054054,0.9827272042505921,0.5864485386559652
EloDiff + HomeElo + XGDDiffLast5 + AwayGDPerGame + GoalDiffLast5,5,0.5368421052631579,0.9827313963398484,0.5850308698113821
EloDiff + AwayElo + XGDDiffLast5 + PPGDiff,4,0.5401315789473684,0.982734066368478,0.5853025102983557
EloDiff + HomeElo + XGDDiffLast5 + GDPerGameDiff + AwayShotsOnTargetLast5,5,0.5388157894736842,0.9827360834001181,0.5851453636166591
EloDiff + AwayPointsLast5 + XGDDiffLast5 + ShotDiffLast5,4,0.5407894736842105,0.9827365251226592,0.5857972045902152
EloDiff + AwayElo + XGDDiffLast5 + GDPerGameDiff + ShotDiffLast5,5,0.5414473684210527,0.9827396763836995,0.5855435399498317
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeGoalsPerGame + GoalsAgainstPerGameDiff,5,0.5289473684210526,0.9827543979321189,0.5855389222289765
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GoalsAgainstPerGameDiff + HomeGoalsPerGame,5,0.5289473684210526,0.9827543979321189,0.5855389222289765
EloDiff + AwayPointsLast5 + XGDDiffLast5 + PPGDiff + ShotOTDiffLast5,5,0.5368421052631579,0.9827624441419224,0.5859194757634913
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GoalsPerGameDiff + XGAgainstDiffPg,5,0.5344594594594594,0.9827798652563824,0.5861121543303037
EloDiff + AwayElo + XGDDiffLast5 + AwayGDPerGame + XGAgainstDiffLast5,5,0.5342105263157895,0.9827812010798174,0.5851074536283386
EloDiff + HomeGDPerGame + XGDDiffLast5 + AwayPointsLast5 + HomeShotsAgainstLast5,5,0.5394736842105263,0.9827815426384616,0.5857167653641239
EloDiff + HomeShotsAgainstLast5 + XGDDiffLast5 + AwayPointsLast5 + HomeGDPerGame,5,0.5394736842105263,0.9827815426384617,0.5857167653641239
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeGDPerGame + HomeShotsAgainstLast5,5,0.5394736842105263,0.9827815426384618,0.5857167653641239
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeShotsAgainstLast5 + HomeGDPerGame,5,0.5394736842105263,0.9827815426384618,0.5857167653641239
EloDiff + AwayElo + XGDDiffLast5 + AwayGDPerGame + XGDDiff,5,0.5310810810810811,0.9827827715204587,0.585730604358125
EloDiff + AwayPointsLast5 + XGDDiffLast5 + XGDDiff + AwayGDPerGame,5,0.5263513513513514,0.982783899528386,0.5865103609613178
EloDiff + AwayPointsLast5 + XGDDiffLast5 + AwayGDPerGame + XGDDiff,5,0.5263513513513514,0.982783899528386,0.5865103609613179
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GDPerGameDiff + GoalAgainstDiffLast5,5,0.5368421052631578,0.9827894000106244,0.5860773438641614
EloDiff + HomeElo + XGDDiffLast5 + HomeShotsAgainstLast5,4,0.5460526315789473,0.9827948279372475,0.5850412860582517
EloDiff + HomeShotsAgainstLast5 + XGDDiffLast5 + HomeElo,4,0.5460526315789473,0.9827948279372478,0.5850412860582517
EloDiff + HomeGDPerGame + XGDDiffLast5 + AwayPointsLast5 + HomePPG,5,0.5375,0.9828081807809241,0.5854989800938376
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeGDPerGame + HomePPG,5,0.5375,0.9828081807809241,0.5854989800938376
EloDiff + HomeElo + XGDDiffLast5 + GoalsPerGameDiff + ShotDiffLast5,5,0.5440789473684211,0.9828096009654974,0.5853946036702361
EloDiff + AwayPointsLast5 + XGDDiffLast5 + AwayGDPerGame + HomePointsLast5,5,0.5361842105263158,0.9828166026178504,0.5860275055399862
EloDiff + AwayPointsLast5 + XGDDiffLast5 + XGDDiff + ShotDiffLast5,5,0.5283783783783784,0.9828175894157125,0.5866363843929371
EloDiff + HomeShotsOnTargetAgainstLast5 + XGDDiffLast5 + HomeElo,4,0.5447368421052632,0.9828221216060795,0.5849745491051029
EloDiff + HomeElo + XGDDiffLast5 + HomeShotsOnTargetAgainstLast5,4,0.5447368421052632,0.9828221216060795,0.5849745491051029
EloDiff + HomeElo + XGDDiffLast5 + AwayGDPerGame + XGForDiffLast5,5,0.5348684210526315,0.9828253388337511,0.5850733683245697
EloDiff + AwayElo + XGDDiffLast5 + GDPerGameDiff + AwayShotsOnTargetLast5,5,0.5394736842105263,0.9828268496670319,0.5852354276981926
EloDiff + HomeShotsOnTargetAgainstLast5 + XGDDiffLast5 + AwayPointsLast5 + AwayPPG,5,0.5335526315789474,0.9828345736007273,0.586120281773835
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeShotsOnTargetAgainstLast5 + AwayPPG,5,0.5335526315789474,0.9828345736007273,0.586120281773835
EloDiff + HomeShotsOnTargetAgainstLast5 + XGDDiffLast5 + AwayPointsLast5 + AwayShotsOnTargetLast5,5,0.5394736842105263,0.9828369689078137,0.5857873064236273
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeShotsOnTargetAgainstLast5 + AwayShotsOnTargetLast5,5,0.5394736842105263,0.9828369689078137,0.5857873064236273
EloDiff + AwayPointsLast5 + XGDDiffLast5 + XGDDiff + ShotOTDiffLast5,5,0.5337837837837838,0.9828482171325417,0.5863328889427835
EloDiff + AwayPointsLast5 + XGDDiffLast5 + XGDDiff + AwayElo,5,0.5310810810810811,0.9828488996131388,0.5858965157248711
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeShotsAgainstLast5 + GoalsAgainstPerGameDiff,5,0.5355263157894737,0.9828506378586728,0.586025981705266
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GoalsAgainstPerGameDiff + HomeShotsAgainstLast5,5,0.5355263157894737,0.9828506378586728,0.586025981705266
EloDiff + HomeShotsAgainstLast5 + XGDDiffLast5 + AwayPointsLast5 + GoalsAgainstPerGameDiff,5,0.5355263157894737,0.9828506378586728,0.586025981705266
EloDiff + AwayPointsLast5 + XGDDiffLast5 + AwayGDPerGame + GoalsAgainstPerGameDiff,5,0.5355263157894736,0.9828623580072491,0.586298639879522
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GoalsAgainstPerGameDiff + AwayGDPerGame,5,0.5355263157894736,0.9828623580072491,0.5862986398795219
EloDiff + HomeShotsAgainstLast5 + XGDDiffLast5 + AwayElo,4,0.5467105263157895,0.9828720617974702,0.5851367741661088
EloDiff + AwayElo + XGDDiffLast5 + HomeShotsAgainstLast5,4,0.5467105263157895,0.9828720617974703,0.5851367741661088
EloDiff + AwayPointsLast5 + XGDDiffLast5 + XGDDiff + XGAgainstDiffPg,5,0.5324324324324324,0.9828784218541585,0.5862543596458692
EloDiff + AwayPointsLast5 + XGDDiffLast5 + PPGDiff + AwayShotsAgainstLast5,5,0.5375,0.9828864124986185,0.5860835963140267
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GoalsPerGameDiff + ShotOTDiffLast5,5,0.5388157894736842,0.982891048423467,0.5858323862737262
EloDiff + AwayElo + XGDDiffLast5 + GoalsPerGameDiff + ShotDiffLast5,5,0.5447368421052632,0.9828931712793405,0.5854841901923697
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GoalsPerGameDiff + GoalAgainstDiffLast5,5,0.5407894736842105,0.9829054770180237,0.5861297913007897
EloDiff + HomeGDPerGame + XGDDiffLast5 + AwayPointsLast5 + GoalDiffLast5,5,0.5368421052631579,0.9829101430398517,0.5856940580354179
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeGDPerGame + GoalDiffLast5,5,0.5368421052631579,0.9829101430398517,0.5856940580354179
EloDiff + HomeElo + XGDDiffLast5 + AwayGDPerGame + XGDDiff,5,0.5310810810810811,0.9829160357907022,0.5857673043096682
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeShotsOnTargetAgainstLast5 + GoalDiffLast5,5,0.5394736842105263,0.9829172782525759,0.5858258094062189
EloDiff + HomeShotsOnTargetAgainstLast5 + XGDDiffLast5 + AwayPointsLast5 + GoalDiffLast5,5,0.5394736842105263,0.9829172782525759,0.585825809406219
EloDiff + HomeElo + XGDDiffLast5 + GoalsPerGameDiff + AwayShotsOnTargetLast5,5,0.5434210526315789,0.9829202791185634,0.58506924816122
EloDiff + HomeElo + XGDDiffLast5 + AwayGDPerGame + XGAgainstDiffLast5,5,0.5355263157894737,0.982921755584993,0.5851411096870243
EloDiff + AwayElo + XGDDiffLast5 + HomeShotsOnTargetAgainstLast5,4,0.5453947368421053,0.9829217668843359,0.5850868300575536
EloDiff + HomeShotsOnTargetAgainstLast5 + XGDDiffLast5 + AwayElo,4,0.5453947368421053,0.9829217668843359,0.5850868300575536
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GoalsPerGameDiff + AwayShotsOnTargetAgainstLast5,5,0.5348684210526317,0.9829235063446302,0.585655010226231
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeGoalsLast5 + AwayGoalsAgainstPerGame,5,0.5361842105263157,0.9829283611477007,0.5853901993168514
EloDiff + HomeElo + XGDDiffLast5 + HomePPG,4,0.5447368421052632,0.9829302438990997,0.5850339556134927
EloDiff + HomeElo + XGDDiffLast5 + AwayElo,4,0.544078947368421,0.9829319446750275,0.5850807664452605
EloDiff + AwayElo + XGDDiffLast5 + HomeElo,4,0.544078947368421,0.9829319446750275,0.5850807664452605
EloDiff + HomeShotsOnTargetAgainstLast5 + XGDDiffLast5 + GDPerGameDiff,4,0.5414473684210527,0.9829435125139301,0.5864066334734512
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeGoalsPerGame + GDPerGameDiff,5,0.5368421052631579,0.9829452650059995,0.5858471427898619
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GDPerGameDiff + HomeGoalsPerGame,5,0.5368421052631579,0.9829452650059995,0.5858471427898619
EloDiff + AwayElo + XGDDiffLast5 + AwayPointsLast5,4,0.5440789473684211,0.9829460293661023,0.5852299704455332
EloDiff + AwayPointsLast5 + XGDDiffLast5 + AwayElo,4,0.5440789473684211,0.9829460293661023,0.5852299704455332
EloDiff + AwayElo + XGDDiffLast5 + GoalsPerGameDiff + HomeShotsOnTargetLast5,5,0.5421052631578948,0.9829512622434853,0.5854748836563082
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GoalsAgainstPerGameDiff + GoalDiffLast5,5,0.5348684210526315,0.9829670750454642,0.5861251878890654
EloDiff + AwayElo + XGDDiffLast5 + GDPerGameDiff + HomeShotsOnTargetLast5,5,0.5348684210526315,0.9829683262686006,0.5856903215278962
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeShotsAgainstLast5 + HomeElo,5,0.5453947368421053,0.9829693432547524,0.5852720747836362
EloDiff + HomeShotsAgainstLast5 + XGDDiffLast5 + AwayPointsLast5 + HomeElo,5,0.5453947368421053,0.9829693432547524,0.5852720747836362
EloDiff + HomeElo + XGDDiffLast5 + GDPerGameDiff + HomeGoalsLast5,5,0.5381578947368421,0.9829745187698,0.5852289113971345
EloDiff + HomeShotsOnTargetAgainstLast5 + XGDDiffLast5 + AwayPointsLast5 + ShotDiffLast5,5,0.5414473684210527,0.9829784741280918,0.58594914071356
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeShotsOnTargetAgainstLast5 + ShotDiffLast5,5,0.5414473684210527,0.9829784741280918,0.58594914071356
EloDiff + AwayPointsLast5 + XGDDiffLast5 + XGDDiff + AwayShotsOnTargetAgainstLast5,5,0.5317567567567567,0.9829799873847872,0.5865399591679685
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GDPerGameDiff + AwayShotsOnTargetAgainstLast5,5,0.5342105263157895,0.9829874574604482,0.5858177563540068
EloDiff + HomeElo + XGDDiffLast5 + GoalsPerGameDiff + PPGDiff,5,0.5427631578947368,0.982987858990578,0.5853885070826692
EloDiff + AwayElo + XGDDiffLast5 + HomePPG,4,0.5434210526315789,0.9829903172525745,0.5851358378698158
EloDiff + AwayPointsLast5 + XGDDiffLast5 + XGDDiff + XGForDiffPg,5,0.5317567567567567,0.9829925375093316,0.5863253254980157
EloDiff + AwayPointsLast5 + XGDDiffLast5 + XGDDiff + GoalsAgainstPerGameDiff,5,0.5310810810810811,0.9829951556846268,0.586427858306739
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GoalsAgainstPerGameDiff + XGDDiff,5,0.5310810810810811,0.9829951556846268,0.586427858306739
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GoalsAgainstPerGameDiff + HomeGDPerGame,5,0.5342105263157895,0.982995567958068,0.5859308472054119
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeGDPerGame + GoalsAgainstPerGameDiff,5,0.5342105263157895,0.982995567958068,0.5859308472054119
EloDiff + HomeGDPerGame + XGDDiffLast5 + AwayPointsLast5 + GoalsAgainstPerGameDiff,5,0.5342105263157895,0.982995567958068,0.5859308472054119
EloDiff + AwayPointsLast5 + XGDDiffLast5 + GoalsPerGameDiff + AwayShotsAgainstLast5,5,0.5427631578947368,0.9829996620098248,0.5861119403830354
EloDiff + HomeElo + XGDDiffLast5 + GoalsPerGameDiff + HomeShotsOnTargetLast5,5,0.5421052631578948,0.9830024334942762,0.5854513604334738
EloDiff + AwayPointsLast5 + XGDDiffLast5 + HomeShotsAgainstLast5 + AwayPPG,5,0.531578947368421,0.9830040543157585,0.5863297610750448
EloDiff + HomeShotsAgainstLast5 + XGDDiffLast5 + AwayPointsLast5 + AwayPPG,5,0.531578947368421,0.9830040543157585,0.5863297610750448
